Country,Continent,Category,Bucket,uniqueID,Freq
Continent,Africa,Education Expenditure% Of Gdp,9,AfricaEducation Expenditure% Of Gdp9,1
Continent,Africa,Education Expenditure% Of Gdp,10,AfricaEducation Expenditure% Of Gdp10,2
Continent,Africa,Education Expenditure% Of Gdp,No Data,AfricaEducation Expenditure% Of GdpNo Data,33
Continent,Asia,Education Expenditure% Of Gdp,1,AsiaEducation Expenditure% Of Gdp1,0
Continent,Asia,Education Expenditure% Of Gdp,2,AsiaEducation Expenditure% Of Gdp2,2
Continent,Asia,Education Expenditure% Of Gdp,3,AsiaEducation Expenditure% Of Gdp3,4
Continent,Asia,Education Expenditure% Of Gdp,4,AsiaEducation Expenditure% Of Gdp4,5
Continent,Asia,Education Expenditure% Of Gdp,5,AsiaEducation Expenditure% Of Gdp5,2
Continent,Asia,Education Expenditure% Of Gdp,6,AsiaEducation Expenditure% Of Gdp6,2
Continent,Asia,Education Expenditure% Of Gdp,7,AsiaEducation Expenditure% Of Gdp7,3
Continent,Asia,Education Expenditure% Of Gdp,8,AsiaEducation Expenditure% Of Gdp8,2
Continent,Asia,Education Expenditure% Of Gdp,9,AsiaEducation Expenditure% Of Gdp9,0
Continent,Asia,Education Expenditure% Of Gdp,10,AsiaEducation Expenditure% Of Gdp10,0
Continent,Asia,Education Expenditure% Of Gdp,No Data,AsiaEducation Expenditure% Of GdpNo Data,23
Continent,Europe,Education Expenditure% Of Gdp,1,EuropeEducation Expenditure% Of Gdp1,1
Continent,Europe,Education Expenditure% Of Gdp,2,EuropeEducation Expenditure% Of Gdp2,1
Continent,Europe,Education Expenditure% Of Gdp,3,EuropeEducation Expenditure% Of Gdp3,2
Continent,Europe,Education Expenditure% Of Gdp,4,EuropeEducation Expenditure% Of Gdp4,1
Continent,Europe,Education Expenditure% Of Gdp,5,EuropeEducation Expenditure% Of Gdp5,5
Continent,Europe,Education Expenditure% Of Gdp,6,EuropeEducation Expenditure% Of Gdp6,5
Continent,Europe,Education Expenditure% Of Gdp,7,EuropeEducation Expenditure% Of Gdp7,6
Continent,Europe,Education Expenditure% Of Gdp,8,EuropeEducation Expenditure% Of Gdp8,1
Continent,Europe,Education Expenditure% Of Gdp,9,EuropeEducation Expenditure% Of Gdp9,1
Continent,Europe,Education Expenditure% Of Gdp,10,EuropeEducation Expenditure% Of Gdp10,5
Continent,Europe,Education Expenditure% Of Gdp,No Data,EuropeEducation Expenditure% Of GdpNo Data,17
Continent,North America,Education Expenditure% Of Gdp,1,North AmericaEducation Expenditure% Of Gdp1,0
Continent,North America,Education Expenditure% Of Gdp,2,North AmericaEducation Expenditure% Of Gdp2,0
Continent,North America,Education Expenditure% Of Gdp,3,North AmericaEducation Expenditure% Of Gdp3,1
Continent,North America,Education Expenditure% Of Gdp,4,North AmericaEducation Expenditure% Of Gdp4,1
Continent,North America,Education Expenditure% Of Gdp,5,North AmericaEducation Expenditure% Of Gdp5,1
Continent,North America,Education Expenditure% Of Gdp,6,North AmericaEducation Expenditure% Of Gdp6,0
Continent,North America,Education Expenditure% Of Gdp,7,North AmericaEducation Expenditure% Of Gdp7,1
Continent,North America,Education Expenditure% Of Gdp,8,North AmericaEducation Expenditure% Of Gdp8,2
Continent,North America,Education Expenditure% Of Gdp,9,North AmericaEducation Expenditure% Of Gdp9,2
Continent,North America,Education Expenditure% Of Gdp,10,North AmericaEducation Expenditure% Of Gdp10,0
Continent,North America,Education Expenditure% Of Gdp,No Data,North AmericaEducation Expenditure% Of GdpNo Data,14
Continent,South America,Education Expenditure% Of Gdp,1,South AmericaEducation Expenditure% Of Gdp1,0
Continent,South America,Education Expenditure% Of Gdp,2,South AmericaEducation Expenditure% Of Gdp2,0
Continent,South America,Education Expenditure% Of Gdp,3,South AmericaEducation Expenditure% Of Gdp3,0
Continent,South America,Education Expenditure% Of Gdp,4,South AmericaEducation Expenditure% Of Gdp4,0
Continent,South America,Education Expenditure% Of Gdp,5,South AmericaEducation Expenditure% Of Gdp5,1
Continent,South America,Education Expenditure% Of Gdp,6,South AmericaEducation Expenditure% Of Gdp6,2
Continent,South America,Education Expenditure% Of Gdp,7,South AmericaEducation Expenditure% Of Gdp7,1
Continent,South America,Education Expenditure% Of Gdp,8,South AmericaEducation Expenditure% Of Gdp8,1
Continent,South America,Education Expenditure% Of Gdp,9,South AmericaEducation Expenditure% Of Gdp9,0
Continent,South America,Education Expenditure% Of Gdp,10,South AmericaEducation Expenditure% Of Gdp10,1
Continent,South America,Education Expenditure% Of Gdp,No Data,South AmericaEducation Expenditure% Of GdpNo Data,6
Continent,Oceania,Education Expenditure% Of Gdp,1,OceaniaEducation Expenditure% Of Gdp1,0
Continent,Oceania,Education Expenditure% Of Gdp,2,OceaniaEducation Expenditure% Of Gdp2,0
Continent,Oceania,Education Expenditure% Of Gdp,3,OceaniaEducation Expenditure% Of Gdp3,0
Continent,Oceania,Education Expenditure% Of Gdp,4,OceaniaEducation Expenditure% Of Gdp4,0
Continent,Oceania,Education Expenditure% Of Gdp,5,OceaniaEducation Expenditure% Of Gdp5,0
Continent,Oceania,Education Expenditure% Of Gdp,6,OceaniaEducation Expenditure% Of Gdp6,1
Continent,Oceania,Education Expenditure% Of Gdp,7,OceaniaEducation Expenditure% Of Gdp7,1
Continent,Oceania,Education Expenditure% Of Gdp,8,OceaniaEducation Expenditure% Of Gdp8,0
Continent,Oceania,Education Expenditure% Of Gdp,9,OceaniaEducation Expenditure% Of Gdp9,1
Continent,Oceania,Education Expenditure% Of Gdp,10,OceaniaEducation Expenditure% Of Gdp10,0
Continent,Oceania,Education Expenditure% Of Gdp,No Data,OceaniaEducation Expenditure% Of GdpNo Data,11
Continent,UN Security Council,Education Expenditure% Of Gdp,1,UN Security CouncilEducation Expenditure% Of Gdp1,0
Continent,UN Security Council,Education Expenditure% Of Gdp,2,UN Security CouncilEducation Expenditure% Of Gdp2,0
Continent,UN Security Council,Education Expenditure% Of Gdp,3,UN Security CouncilEducation Expenditure% Of Gdp3,0
Continent,UN Security Council,Education Expenditure% Of Gdp,4,UN Security CouncilEducation Expenditure% Of Gdp4,0
Continent,UN Security Council,Education Expenditure% Of Gdp,5,UN Security CouncilEducation Expenditure% Of Gdp5,0
Continent,UN Security Council,Education Expenditure% Of Gdp,6,UN Security CouncilEducation Expenditure% Of Gdp6,1
Continent,UN Security Council,Education Expenditure% Of Gdp,7,UN Security CouncilEducation Expenditure% Of Gdp7,1
Continent,UN Security Council,Education Expenditure% Of Gdp,8,UN Security CouncilEducation Expenditure% Of Gdp8,1
Continent,UN Security Council,Education Expenditure% Of Gdp,9,UN Security CouncilEducation Expenditure% Of Gdp9,0
Continent,UN Security Council,Education Expenditure% Of Gdp,10,UN Security CouncilEducation Expenditure% Of Gdp10,0
Continent,UN Security Council,Education Expenditure% Of Gdp,No Data,UN Security CouncilEducation Expenditure% Of GdpNo Data,2
Continent,Africa,Education Expenditure Per Person ,1,AfricaEducation Expenditure Per Person 1,21
Continent,Africa,Education Expenditure Per Person ,2,AfricaEducation Expenditure Per Person 2,0
Continent,Africa,Education Expenditure Per Person ,3,AfricaEducation Expenditure Per Person 3,0
Continent,Africa,Education Expenditure Per Person ,4,AfricaEducation Expenditure Per Person 4,0
Continent,Africa,Education Expenditure Per Person ,5,AfricaEducation Expenditure Per Person 5,0
Continent,Africa,Education Expenditure Per Person ,6,AfricaEducation Expenditure Per Person 6,0
Continent,Africa,Education Expenditure Per Person ,7,AfricaEducation Expenditure Per Person 7,0
Continent,Africa,Education Expenditure Per Person ,8,AfricaEducation Expenditure Per Person 8,0
Continent,Africa,Education Expenditure Per Person ,9,AfricaEducation Expenditure Per Person 9,0
Continent,Africa,Education Expenditure Per Person ,10,AfricaEducation Expenditure Per Person 10,0
Continent,Africa,Education Expenditure Per Person ,No Data,AfricaEducation Expenditure Per Person No Data,33
Continent,Asia,Education Expenditure Per Person ,1,AsiaEducation Expenditure Per Person 1,15
Continent,Asia,Education Expenditure Per Person ,2,AsiaEducation Expenditure Per Person 2,3
Continent,Asia,Education Expenditure Per Person ,3,AsiaEducation Expenditure Per Person 3,1
Continent,Asia,Education Expenditure Per Person ,4,AsiaEducation Expenditure Per Person 4,0
Continent,Asia,Education Expenditure Per Person ,5,AsiaEducation Expenditure Per Person 5,1
Continent,Asia,Education Expenditure Per Person ,6,AsiaEducation Expenditure Per Person 6,0
Continent,Asia,Education Expenditure Per Person ,7,AsiaEducation Expenditure Per Person 7,0
Continent,Asia,Education Expenditure Per Person ,8,AsiaEducation Expenditure Per Person 8,0
Continent,Asia,Education Expenditure Per Person ,9,AsiaEducation Expenditure Per Person 9,0
Continent,Asia,Education Expenditure Per Person ,10,AsiaEducation Expenditure Per Person 10,0
Continent,Asia,Education Expenditure Per Person ,No Data,AsiaEducation Expenditure Per Person No Data,23
Continent,Europe,Education Expenditure Per Person ,1,EuropeEducation Expenditure Per Person 1,10
Continent,Europe,Education Expenditure Per Person ,2,EuropeEducation Expenditure Per Person 2,6
Continent,Europe,Education Expenditure Per Person ,3,EuropeEducation Expenditure Per Person 3,1
Continent,Europe,Education Expenditure Per Person ,4,EuropeEducation Expenditure Per Person 4,3
Continent,Europe,Education Expenditure Per Person ,5,EuropeEducation Expenditure Per Person 5,2
Continent,Europe,Education Expenditure Per Person ,6,EuropeEducation Expenditure Per Person 6,1
Continent,Europe,Education Expenditure Per Person ,7,EuropeEducation Expenditure Per Person 7,2
Continent,Europe,Education Expenditure Per Person ,8,EuropeEducation Expenditure Per Person 8,0
Continent,Europe,Education Expenditure Per Person ,9,EuropeEducation Expenditure Per Person 9,0
Continent,Europe,Education Expenditure Per Person ,10,EuropeEducation Expenditure Per Person 10,1
Continent,Europe,Education Expenditure Per Person ,No Data,EuropeEducation Expenditure Per Person No Data,19
Continent,North America,Education Expenditure Per Person ,1,North AmericaEducation Expenditure Per Person 1,7
Continent,North America,Education Expenditure Per Person ,2,North AmericaEducation Expenditure Per Person 2,1
Continent,North America,Education Expenditure Per Person ,3,North AmericaEducation Expenditure Per Person 3,0
Continent,North America,Education Expenditure Per Person ,4,North AmericaEducation Expenditure Per Person 4,0
Continent,North America,Education Expenditure Per Person ,5,North AmericaEducation Expenditure Per Person 5,0
Continent,North America,Education Expenditure Per Person ,6,North AmericaEducation Expenditure Per Person 6,0
Continent,North America,Education Expenditure Per Person ,7,North AmericaEducation Expenditure Per Person 7,0
Continent,North America,Education Expenditure Per Person ,8,North AmericaEducation Expenditure Per Person 8,0
Continent,North America,Education Expenditure Per Person ,9,North AmericaEducation Expenditure Per Person 9,0
Continent,North America,Education Expenditure Per Person ,10,North AmericaEducation Expenditure Per Person 10,0
Continent,North America,Education Expenditure Per Person ,No Data,North AmericaEducation Expenditure Per Person No Data,14
Continent,South America,Education Expenditure Per Person ,1,South AmericaEducation Expenditure Per Person 1,6
Continent,South America,Education Expenditure Per Person ,2,South AmericaEducation Expenditure Per Person 2,0
Continent,South America,Education Expenditure Per Person ,3,South AmericaEducation Expenditure Per Person 3,0
Continent,South America,Education Expenditure Per Person ,4,South AmericaEducation Expenditure Per Person 4,0
Continent,South America,Education Expenditure Per Person ,5,South AmericaEducation Expenditure Per Person 5,0
Continent,South America,Education Expenditure Per Person ,6,South AmericaEducation Expenditure Per Person 6,0
Continent,South America,Education Expenditure Per Person ,7,South AmericaEducation Expenditure Per Person 7,0
Continent,South America,Education Expenditure Per Person ,8,South AmericaEducation Expenditure Per Person 8,0
Continent,South America,Education Expenditure Per Person ,9,South AmericaEducation Expenditure Per Person 9,0
Continent,South America,Education Expenditure Per Person ,10,South AmericaEducation Expenditure Per Person 10,0
Continent,South America,Education Expenditure Per Person ,No Data,South AmericaEducation Expenditure Per Person No Data,6
Continent,Oceania,Education Expenditure Per Person ,1,OceaniaEducation Expenditure Per Person 1,1
Continent,Oceania,Education Expenditure Per Person ,2,OceaniaEducation Expenditure Per Person 2,0
Continent,Oceania,Education Expenditure Per Person ,3,OceaniaEducation Expenditure Per Person 3,0
Continent,Oceania,Education Expenditure Per Person ,4,OceaniaEducation Expenditure Per Person 4,1
Continent,Oceania,Education Expenditure Per Person ,5,OceaniaEducation Expenditure Per Person 5,1
Continent,Oceania,Education Expenditure Per Person ,6,OceaniaEducation Expenditure Per Person 6,0
Continent,Oceania,Education Expenditure Per Person ,7,OceaniaEducation Expenditure Per Person 7,0
Continent,Oceania,Education Expenditure Per Person ,8,OceaniaEducation Expenditure Per Person 8,0
Continent,Oceania,Education Expenditure Per Person ,9,OceaniaEducation Expenditure Per Person 9,0
Continent,Oceania,Education Expenditure Per Person ,10,OceaniaEducation Expenditure Per Person 10,0
Continent,Oceania,Education Expenditure Per Person ,No Data,OceaniaEducation Expenditure Per Person No Data,11
Continent,UN Security Council,Education Expenditure Per Person ,1,UN Security CouncilEducation Expenditure Per Person 1,0
Continent,UN Security Council,Education Expenditure Per Person ,2,UN Security CouncilEducation Expenditure Per Person 2,0
Continent,UN Security Council,Education Expenditure Per Person ,3,UN Security CouncilEducation Expenditure Per Person 3,0
Continent,UN Security Council,Education Expenditure Per Person ,4,UN Security CouncilEducation Expenditure Per Person 4,3
Continent,UN Security Council,Education Expenditure Per Person ,5,UN Security CouncilEducation Expenditure Per Person 5,0
Continent,UN Security Council,Education Expenditure Per Person ,6,UN Security CouncilEducation Expenditure Per Person 6,0
Continent,UN Security Council,Education Expenditure Per Person ,7,UN Security CouncilEducation Expenditure Per Person 7,0
Continent,UN Security Council,Education Expenditure Per Person ,8,UN Security CouncilEducation Expenditure Per Person 8,0
Continent,UN Security Council,Education Expenditure Per Person ,9,UN Security CouncilEducation Expenditure Per Person 9,0
Continent,UN Security Council,Education Expenditure Per Person ,10,UN Security CouncilEducation Expenditure Per Person 10,0
Continent,UN Security Council,Education Expenditure Per Person ,No Data,UN Security CouncilEducation Expenditure Per Person No Data,2
Continent,Africa,School Life Expectancy (Years),1,AfricaSchool Life Expectancy (Years)1,3
Continent,Africa,School Life Expectancy (Years),2,AfricaSchool Life Expectancy (Years)2,7
Continent,Africa,School Life Expectancy (Years),3,AfricaSchool Life Expectancy (Years)3,7
Continent,Africa,School Life Expectancy (Years),4,AfricaSchool Life Expectancy (Years)4,13
Continent,Africa,School Life Expectancy (Years),5,AfricaSchool Life Expectancy (Years)5,5
Continent,Africa,School Life Expectancy (Years),6,AfricaSchool Life Expectancy (Years)6,7
Continent,Africa,School Life Expectancy (Years),7,AfricaSchool Life Expectancy (Years)7,2
Continent,Africa,School Life Expectancy (Years),8,AfricaSchool Life Expectancy (Years)8,0
Continent,Africa,School Life Expectancy (Years),9,AfricaSchool Life Expectancy (Years)9,0
Continent,Africa,School Life Expectancy (Years),10,AfricaSchool Life Expectancy (Years)10,0
Continent,Africa,School Life Expectancy (Years),No Data,AfricaSchool Life Expectancy (Years)No Data,10
Continent,Asia,School Life Expectancy (Years),1,AsiaSchool Life Expectancy (Years)1,0
Continent,Asia,School Life Expectancy (Years),2,AsiaSchool Life Expectancy (Years)2,1
Continent,Asia,School Life Expectancy (Years),3,AsiaSchool Life Expectancy (Years)3,1
Continent,Asia,School Life Expectancy (Years),4,AsiaSchool Life Expectancy (Years)4,8
Continent,Asia,School Life Expectancy (Years),5,AsiaSchool Life Expectancy (Years)5,3
Continent,Asia,School Life Expectancy (Years),6,AsiaSchool Life Expectancy (Years)6,12
Continent,Asia,School Life Expectancy (Years),7,AsiaSchool Life Expectancy (Years)7,5
Continent,Asia,School Life Expectancy (Years),8,AsiaSchool Life Expectancy (Years)8,5
Continent,Asia,School Life Expectancy (Years),9,AsiaSchool Life Expectancy (Years)9,0
Continent,Asia,School Life Expectancy (Years),10,AsiaSchool Life Expectancy (Years)10,0
Continent,Asia,School Life Expectancy (Years),No Data,AsiaSchool Life Expectancy (Years)No Data,8
Continent,Europe,School Life Expectancy (Years),1,EuropeSchool Life Expectancy (Years)1,0
Continent,Europe,School Life Expectancy (Years),2,EuropeSchool Life Expectancy (Years)2,0
Continent,Europe,School Life Expectancy (Years),3,EuropeSchool Life Expectancy (Years)3,0
Continent,Europe,School Life Expectancy (Years),4,EuropeSchool Life Expectancy (Years)4,0
Continent,Europe,School Life Expectancy (Years),5,EuropeSchool Life Expectancy (Years)5,1
Continent,Europe,School Life Expectancy (Years),6,EuropeSchool Life Expectancy (Years)6,5
Continent,Europe,School Life Expectancy (Years),7,EuropeSchool Life Expectancy (Years)7,13
Continent,Europe,School Life Expectancy (Years),8,EuropeSchool Life Expectancy (Years)8,13
