Country,Contient,Category,Bucket
Sri Lanka,Asia,overall economic freedom score,6
Sudan,Africa,overall economic freedom score,6
Suriname,South America,overall economic freedom score,9
Sweden,Europe,overall economic freedom score,10
Switzerland,Europe,overall economic freedom score,No Data
Syria,Asia,overall economic freedom score,9
Taiwan,Asia,overall economic freedom score,7
Tajikistan,Asia,overall economic freedom score,7
Tanzania,Africa,overall economic freedom score,8
Thailand,Asia,overall economic freedom score,No Data
Timor-Leste,Asia,overall economic freedom score,6
Togo,Africa,overall economic freedom score,6
Tonga,Oceania,overall economic freedom score,7
Trinidad and Tobago,North America,overall economic freedom score,7
Tunisia,Africa,overall economic freedom score,7
Turkey,Asia,overall economic freedom score,8
Turkmenistan,Asia,overall economic freedom score,5
Tuvalu,Oceania,overall economic freedom score,No Data
Uganda,Africa,overall economic freedom score,7
Ukraine,Europe,overall economic freedom score,6
United Arab Emirates,Asia,overall economic freedom score,9
United Kingdom,UN Security Council,overall economic freedom score,9
United States,UN Security Council,overall economic freedom score,9
Uruguay,South America,overall economic freedom score,8
Uzbekistan,Asia,overall economic freedom score,6
Vanuatu,Oceania,overall economic freedom score,8
Venezuela,South America,overall economic freedom score,3
Vietnam,Asia,overall economic freedom score,6
Yemen,Asia,overall economic freedom score,No Data
Zambia,Africa,overall economic freedom score,6
Zimbabwe,Africa,overall economic freedom score,5
Afghanistan,Asia,financial freedom score,2
Albania,Europe,financial freedom score,8
Algeria,Africa,financial freedom score,4
Andorra,Europe,financial freedom score,No Data
Angola,Africa,financial freedom score,5
Antigua & Barbuda,North America,financial freedom score,No Data
Argentina,South America,financial freedom score,7
Armenia,Europe,financial freedom score,8
Australia,Oceania,financial freedom score,10
Austria,Europe,financial freedom score,8
Azerbaijan,Europe,financial freedom score,7
Bahamas,North America,financial freedom score,7
Bahrain,Asia,financial freedom score,9
Bangladesh,Asia,financial freedom score,4
Barbados,North America,financial freedom score,7
Belarus,Europe,financial freedom score,2
Belgium,Europe,financial freedom score,8
Belize,North America,financial freedom score,6
Benin,Africa,financial freedom score,6
Bhutan,Asia,financial freedom score,4
Bolivia,South America,financial freedom score,5
Bosnia and Herzegovina,Europe,financial freedom score,7
Botswana,Africa,financial freedom score,8
Brazil,South America,financial freedom score,6
Brunei,Asia,financial freedom score,6
Bulgaria,Europe,financial freedom score,7
Burkina Faso,Africa,financial freedom score,5
Burundi,Africa,financial freedom score,4
Cabo Verde,Africa,financial freedom score,7
Cambodia,Asia,financial freedom score,6
Cameroon,Africa,financial freedom score,6
Canada,North America,financial freedom score,9
Central African Republic,Africa,financial freedom score,4
Chad,Africa,financial freedom score,5
Chile,South America,financial freedom score,8
China,UN Security Council,financial freedom score,3
Colombia,South America,financial freedom score,8
Comoros,Africa,financial freedom score,4
Congo (Dem. Rep.),Africa,financial freedom score,3
Congo (Rep.),Africa,financial freedom score,4
Costa Rica,North America,financial freedom score,6
Cote d'Ivoire,Africa,financial freedom score,6
Croatia,Europe,financial freedom score,7
Cuba,North America,financial freedom score,2
Cyprus,Europe,financial freedom score,7
Czech Republic,Europe,financial freedom score,9
Denmark,Europe,financial freedom score,9
Djibouti,Africa,financial freedom score,6
Dominica,North America,financial freedom score,4
Dominican Republic,North America,financial freedom score,5
Ecuador,South America,financial freedom score,5
Egypt,Africa,financial freedom score,6
El Salvador,North America,financial freedom score,7
Equatorial Guinea,Africa,financial freedom score,4
Eritrea,Africa,financial freedom score,3
Estonia,Europe,financial freedom score,9
Eswatini,Africa,financial freedom score,5
Ethiopia,Africa,financial freedom score,3
Fiji,Oceania,financial freedom score,6
Finland,Europe,financial freedom score,9
France,UN Security Council,financial freedom score,8
Gabon,Africa,financial freedom score,5
"Gambia, The",Africa,financial freedom score,6
Georgia,Europe,financial freedom score,7
Germany,Europe,financial freedom score,8
Ghana,Africa,financial freedom score,7
Greece,Europe,financial freedom score,5
Grenada,North America,financial freedom score,No Data
Guatemala,North America,financial freedom score,6
Guinea,Africa,financial freedom score,5
Guinea-Bissau,Africa,financial freedom score,4
Guyana,South America,financial freedom score,4
Haiti,North America,financial freedom score,4
Honduras,North America,financial freedom score,7
Hungary,Europe,financial freedom score,8
Iceland,Europe,financial freedom score,8
India,Asia,financial freedom score,5
Indonesia,Asia,financial freedom score,7
Iran,Asia,financial freedom score,2
Iraq,Asia,financial freedom score,No Data
Ireland,Europe,financial freedom score,8
Israel,Asia,financial freedom score,8
Italy,Europe,financial freedom score,6
Jamaica,North America,financial freedom score,6
Japan,Asia,financial freedom score,7
Jordan,Asia,financial freedom score,7
Kazakhstan,Asia,financial freedom score,6
Kenya,Africa,financial freedom score,6
Kiribati,Oceania,financial freedom score,4
Korea (Dem. People’s Rep.),Asia,financial freedom score,1
Korea (Rep.),Asia,financial freedom score,8
Kosovo,Europe,financial freedom score,4
Kuwait,Asia,financial freedom score,7
Kyrgyzstan,Asia,financial freedom score,6
Laos,Asia,financial freedom score,3
Latvia,Europe,financial freedom score,7
Lebanon,Asia,financial freedom score,6
Lesotho,Africa,financial freedom score,5
Liberia,Africa,financial freedom score,3
Libya,Africa,financial freedom score,No Data
Liechtenstein,Europe,financial freedom score,9
Lithuania,Europe,financial freedom score,8
Luxembourg,Europe,financial freedom score,9
Macedonia,Europe,financial freedom score,7
Madagascar,Africa,financial freedom score,6
Malawi,Africa,financial freedom score,6
Malaysia,Asia,financial freedom score,6
Maldives,Asia,financial freedom score,4
Mali,Africa,financial freedom score,5
Malta,Europe,financial freedom score,7
Marshall Islands,Oceania,financial freedom score,No Data
Mauritania,Africa,financial freedom score,5
Mauritius,Africa,financial freedom score,8
Mexico,North America,financial freedom score,7
Micronesia,Oceania,financial freedom score,4
Moldova,Europe,financial freedom score,6
Monaco,Europe,financial freedom score,No Data
Mongolia,Asia,financial freedom score,7
Montenegro,Europe,financial freedom score,6
Morocco,Africa,financial freedom score,8
Mozambique,Africa,financial freedom score,6
Myanmar,Asia,financial freedom score,3
Namibia,Africa,financial freedom score,5
Nauru,Oceania,financial freedom score,No Data
Nepal,Asia,financial freedom score,4
Netherlands,Europe,financial freedom score,9
New Zealand,Oceania,financial freedom score,9
Nicaragua,North America,financial freedom score,6
Niger,Africa,financial freedom score,5
Nigeria,Africa,financial freedom score,5
Norway,Europe,financial freedom score,7
Oman,Asia,financial freedom score,7
Pakistan,Asia,financial freedom score,5
Palau,Oceania,financial freedom score,No Data
Panama,North America,financial freedom score,8
Papua New Guinea,Oceania,financial freedom score,4
Paraguay,South America,financial freedom score,7
Peru,South America,financial freedom score,7
Philippines,Asia,financial freedom score,7
Poland,Europe,financial freedom score,8
Portugal,Europe,financial freedom score,7
Qatar,Asia,financial freedom score,7
Romania,Europe,financial freedom score,6
Russia,UN Security Council,financial freedom score,4
Rwanda,Africa,financial freedom score,5
Saint Kitts and Nevis,North America,financial freedom score,No Data
Saint Lucia,North America,financial freedom score,5
Saint Vincent and the Grenadines,North America,financial freedom score,5
Samoa,Oceania,financial freedom score,4
San Marino,Europe,financial freedom score,No Data
Sao Tome and Principe,Africa,financial freedom score,4
Saudi Arabia,Asia,financial freedom score,6
Senegal,Africa,financial freedom score,5
Serbia,Europe,financial freedom score,6
Seychelles,Africa,financial freedom score,4
Sierra Leone,Africa,financial freedom score,3
Singapore,Asia,financial freedom score,9
Slovakia,Europe,financial freedom score,8
Slovenia,Europe,financial freedom score,6
Solomon Islands,Oceania,financial freedom score,4
Somalia,Africa,financial freedom score,No Data
South Africa,Africa,financial freedom score,6
South Sudan,Africa,financial freedom score,8
Spain,Europe,financial freedom score,5
Sri Lanka,Asia,financial freedom score,3
Sudan,Africa,financial freedom score,4
Suriname,South America,financial freedom score,9
Sweden,Europe,financial freedom score,10
Switzerland,Europe,financial freedom score,No Data
Syria,Asia,financial freedom score,7
Taiwan,Asia,financial freedom score,4
Tajikistan,Asia,financial freedom score,6
Tanzania,Africa,financial freedom score,7
Thailand,Asia,financial freedom score,No Data
Timor-Leste,Asia,financial freedom score,3
Togo,Africa,financial freedom score,4
Tonga,Oceania,financial freedom score,3
Trinidad and Tobago,North America,financial freedom score,6
Tunisia,Africa,financial freedom score,4
Turkey,Asia,financial freedom score,7
Turkmenistan,Asia,financial freedom score,2
Tuvalu,Oceania,financial freedom score,No Data
Uganda,Africa,financial freedom score,5
Ukraine,Europe,financial freedom score,4
United Arab Emirates,Asia,financial freedom score,7
United Kingdom,UN Security Council,financial freedom score,9
United States,UN Security Council,financial freedom score,9
Uruguay,South America,financial freedom score,4
Uzbekistan,Asia,financial freedom score,2
Vanuatu,Oceania,financial freedom score,5
Venezuela,South America,financial freedom score,2
Vietnam,Asia,financial freedom score,5
Yemen,Asia,financial freedom score,No Data
Zambia,Africa,financial freedom score,6
Zimbabwe,Africa,financial freedom score,2
Afghanistan,Asia,women MPs (% of all MPs),5
Albania,Europe,women MPs (% of all MPs),5
Algeria,Africa,women MPs (% of all MPs),5
Andorra,Europe,women MPs (% of all MPs),6
Angola,Africa,women MPs (% of all MPs),7
Antigua & Barbuda,North America,women MPs (% of all MPs),2
Argentina,South America,women MPs (% of all MPs),7
Armenia,Europe,women MPs (% of all MPs),3
Australia,Oceania,women MPs (% of all MPs),5
Austria,Europe,women MPs (% of all MPs),5
Azerbaijan,Europe,women MPs (% of all MPs),3
Bahamas,North America,women MPs (% of all MPs),3
Bahrain,Asia,women MPs (% of all MPs),2
Bangladesh,Asia,women MPs (% of all MPs),4
Barbados,North America,women MPs (% of all MPs),3
Belarus,Europe,women MPs (% of all MPs),6
Belgium,Europe,women MPs (% of all MPs),7
Belize,North America,women MPs (% of all MPs),2
Benin,Africa,women MPs (% of all MPs),2
Bhutan,Asia,women MPs (% of all MPs),2
Bolivia,South America,women MPs (% of all MPs),9
Bosnia and Herzegovina,Europe,women MPs (% of all MPs),4
Botswana,Africa,women MPs (% of all MPs),2
Brazil,South America,women MPs (% of all MPs),2
Brunei,Asia,women MPs (% of all MPs),2
Bulgaria,Europe,women MPs (% of all MPs),4
Burkina Faso,Africa,women MPs (% of all MPs),2
Burundi,Africa,women MPs (% of all MPs),6
Cabo Verde,Africa,women MPs (% of all MPs),4
Cambodia,Asia,women MPs (% of all MPs),4
Cameroon,Africa,women MPs (% of all MPs),6
